"type","date","metrics","value"
"PM2.5","20181224","15",73.625
"AQI","20181224","16",93.5833333333333
"PM10","20181224","16",121.583333333333
"PM2.5","20181224","16",60.0833333333333
"AQI","20181224","17",66.0416666666667
"PM10","20181224","17",75.125
"PM2.5","20181224","17",42.4583333333333
"AQI","20181224","18",63.0869565217391
"PM10","20181224","18",82
"PM2.5","20181224","18",40.75
"AQI","20181224","19",63.9583333333333
"PM10","20181224","19",81.375
"PM2.5","20181224","19",35.125
"AQI","20181224","20",47.2608695652174
"PM10","20181224","20",45.6666666666667
"PM2.5","20181224","20",29.3478260869565
"AQI","20181224","21",43.4583333333333
"PM10","20181224","21",44.3333333333333
"PM2.5","20181224","21",25.0416666666667
"AQI","20181224","22",52.3333333333333
"PM10","20181224","22",58.5416666666667
"PM2.5","20181224","22",23.8333333333333
"AQI","20181224","23",71.0833333333333
"PM10","20181224","23",83.25
"PM2.5","20181224","23",46.5833333333333
"AQI","20181224","24",83.2916666666667
"PM10","20181224","24",128.166666666667
"PM2.5","20181224","24",43.4210526315789
"AQI","20181224","25",71.875
"PM10","20181224","25",93.25
"PM2.5","20181224","25",33.3333333333333
"AQI","20181224","26",38.9166666666667
"PM10","20181224","26",41.5416666666667
"PM2.5","20181224","26",22.5416666666667
"AQI","20181224","27",73.1666666666667
"PM10","20181224","27",77.875
"PM2.5","20181224","27",47.9583333333333
"AQI","20181224","28",135.875
"PM10","20181224","28",176.708333333333
"PM2.5","20181224","28",95.0416666666667
"AQI","20181224","29",138.5
"PM10","20181224","29",154.541666666667
"PM2.5","20181224","29",102.958333333333
"AQI","20181224","30",88.8695652173913
"PM10","20181224","30",111.260869565217
"PM2.5","20181224","30",59.0434782608696
"AQI","20181224","31",90.0416666666667
"PM10","20181224","31",96.4347826086957
"PM2.5","20181224","31",65.875
"AQI","20181224","32",93.75
"PM10","20181224","32",102.875
"PM2.5","20181224","32",67.9166666666667
"AQI","20181224","33",80.5
"PM10","20181224","33",92.6363636363636
"PM2.5","20181224","33",53.6818181818182
"AQI","20181224","34",112.7
"PM10","20181224","34",155.105263157895
"PM2.5","20181224","34",73.65
"AQI","20181224","35",95.25
"PM10","20181224","35",110.166666666667
"PM2.5","20181224","35",60.6666666666667
"AQI","20181223","1",53.4583333333333
"PM10","20181223","1",62.875
"PM2.5","20181223","1",10.5416666666667
"AQI","20181223","2",53.15
"PM10","20181223","2",62.6
"PM2.5","20181223","2",9.35
"AQI","20181223","3",45.0833333333333
"PM10","20181223","3",49.125
"PM2.5","20181223","3",10.4583333333333
"AQI","20181223","4",52.8333333333333
"PM10","20181223","4",59.8333333333333
"PM2.5","20181223","4",11.25
"AQI","20181223","5",58.875
"PM10","20181223","5",71.5416666666667
"PM2.5","20181223","5",13.625
"AQI","20181223","6",52.6666666666667
"PM10","20181223","6",59.8333333333333
"PM2.5","20181223","6",12.5833333333333
"AQI","20181223","7",52.7083333333333
"PM10","20181223","7",64.0909090909091
"PM2.5","20181223","7",11
"AQI","20181223","8",46.0454545454545
"PM10","20181223","8",51.7727272727273
"PM2.5","20181223","8",5.90909090909091
"AQI","20181223","10",47.0833333333333
"PM10","20181223","10",54.0416666666667
"PM2.5","20181223","10",15.4166666666667
"AQI","20181223","11",41.9130434782609
"PM10","20181223","11",46.1739130434783
"PM2.5","20181223","11",12.304347826087
"AQI","20181223","12",37.0833333333333
"PM10","20181223","12",38.5833333333333
"PM2.5","20181223","12",12.9166666666667
"AQI","20181223","13",56.625
"PM10","20181223","13",69.9583333333333
"PM2.5","20181223","13",13.6666666666667
"AQI","20181223","14",54.8333333333333
"PM10","20181223","14",67.0833333333333
"PM2.5","20181223","14",11.5833333333333
"AQI","20181223","15",56.9166666666667
"PM10","20181223","15",75.1363636363636
"PM2.5","20181223","15",11.625
"AQI","20181223","16",57.5833333333333
"PM10","20181223","16",70.5416666666667
"PM2.5","20181223","16",9.83333333333333
"AQI","20181223","17",40.25
"PM10","20181223","17",42.5
"PM2.5","20181223","17",10.625
"AQI","20181223","18",51.125
"PM10","20181223","18",55.7826086956522
"PM2.5","20181223","18",16.5833333333333
"AQI","20181223","19",52.8571428571429
"PM10","20181223","19",64.5714285714286
"PM2.5","20181223","19",10.0952380952381
"AQI","20181223","20",28.5
"PM10","20181223","20",24.4285714285714
"PM2.5","20181223","20",8.125
"AQI","20181223","21",31.5416666666667
"PM10","20181223","21",31.1666666666667
"PM2.5","20181223","21",10.125
"AQI","20181223","22",36.4166666666667
"PM10","20181223","22",37.125
"PM2.5","20181223","22",7.08695652173913
"AQI","20181223","23",52.9583333333333
"PM10","20181223","23",58.75
"PM2.5","20181223","23",12.2916666666667
"AQI","20181223","24",49.375
"PM10","20181223","24",60.0833333333333
"PM2.5","20181223","24",10.5
"AQI","20181223","25",76.75
"PM10","20181223","25",103.05
"PM2.5","20181223","25",14.85
"AQI","20181223","26",28.4166666666667
"PM10","20181223","26",24.25
"PM2.5","20181223","26",6.04166666666667
"AQI","20181223","27",39.9583333333333
"PM10","20181223","27",40.75
"PM2.5","20181223","27",7.78260869565217
"AQI","20181223","28",64.125
"PM10","20181223","28",83.0869565217391
"PM2.5","20181223","28",17.2916666666667
"AQI","20181223","29",79.9130434782609
"PM10","20181223","29",104.909090909091
"PM2.5","20181223","29",25.2272727272727
"AQI","20181223","30",63.6
"PM10","20181223","30",81.3
"PM2.5","20181223","30",26.6
"AQI","20181223","31",43.6666666666667
"PM10","20181223","31",49.2380952380952
"PM2.5","20181223","31",15.2916666666667
"AQI","20181223","32",45.4166666666667
"PM10","20181223","32",51
"PM2.5","20181223","32",12.5416666666667
"AQI","20181223","33",42.25
"PM10","20181223","33",48.1739130434783
"PM2.5","20181223","33",12.9166666666667
"AQI","20181223","34",55.2083333333333
"PM10","20181223","34",62.875
"PM2.5","20181223","34",10.2916666666667
"AQI","20181223","35",48
"PM10","20181223","35",52.2083333333333
"PM2.5","20181223","35",9.625
"AQI","20181222","1",80.3333333333333
"PM10","20181222","1",84.5833333333333
"PM2.5","20181222","1",41.9166666666667
"AQI","20181222","2",88.5416666666667
"PM10","20181222","2",87.2173913043478
"PM2.5","20181222","2",49.9166666666667
"AQI","20181222","3",67.25
"PM10","20181222","3",72
"PM2.5","20181222","3",34
"AQI","20181222","4",82.2916666666667
"PM10","20181222","4",87.4166666666667
"PM2.5","20181222","4",45.0833333333333
"AQI","20181222","5",77.9166666666667
"PM10","20181222","5",101.125
"PM2.5","20181222","5",38.9166666666667
"AQI","20181222","6",85.0833333333333
"PM10","20181222","6",93.375
"PM2.5","20181222","6",48.375
"AQI","20181222","7",67.1304347826087
"PM10","20181222","7",79.8260869565217
"PM2.5","20181222","7",30.3478260869565
"AQI","20181222","8",69.8333333333333
"PM10","20181222","8",90.625
"PM2.5","20181222","8",21.9166666666667
"AQI","20181222","10",83.2916666666667
"PM10","20181222","10",99.3333333333333
"PM2.5","20181222","10",52.3333333333333
"AQI","20181222","11",80.3333333333333
"PM10","20181222","11",87.0416666666667
"PM2.5","20181222","11",52.4166666666667
"AQI","20181222","12",60.0833333333333
"PM10","20181222","12",66.5217391304348
"PM2.5","20181222","12",33.5416666666667
"AQI","20181222","13",102.041666666667
"PM10","20181222","13",121.458333333333
"PM2.5","20181222","13",69.6666666666667
"AQI","20181222","14",130.913043478261
"PM10","20181222","14",169.260869565217
"PM2.5","20181222","14",86.2608695652174
"AQI","20181222","15",100.916666666667
"PM10","20181222","15",107
"PM2.5","20181222","15",62.4166666666667
"AQI","20181222","16",92.7083333333333
"PM10","20181222","16",103.75
"PM2.5","20181222","16",51.9166666666667
"AQI","20181222","17",62.9583333333333
"PM10","20181222","17",82.0454545454545
"PM2.5","20181222","17",36.8636363636364
"AQI","20181222","18",64.9583333333333
"PM10","20181222","18",79.2916666666667
"PM2.5","20181222","18",24.8333333333333
"AQI","20181222","19",65.1739130434783
"PM10","20181222","19",81.3913043478261
"PM2.5","20181222","19",22.3478260869565
"AQI","20181222","20",44.75
"PM10","20181222","20",46.2916666666667
"PM2.5","20181222","20",23.8333333333333
"AQI","20181222","21",58.5833333333333
"PM10","20181222","21",75.9545454545455
"PM2.5","20181222","21",24.2
"AQI","20181222","22",56.0833333333333
"PM10","20181222","22",65.5833333333333
"PM2.5","20181222","22",19.4583333333333
"AQI","20181222","23",74.2083333333333
"PM10","20181222","23",98.75
"PM2.5","20181222","23",37.5833333333333
"AQI","20181222","24",64.8333333333333
"PM10","20181222","24",80.7083333333333
"PM2.5","20181222","24",23.6666666666667
"AQI","20181222","25",72.9583333333333
"PM10","20181222","25",95.6666666666667
"PM2.5","20181222","25",25.375
"AQI","20181222","26",51.3913043478261
"PM10","20181222","26",55.9565217391304
"PM2.5","20181222","26",22
"AQI","20181222","27",62.7083333333333
"PM10","20181222","27",64.625
"PM2.5","20181222","27",33.125
"AQI","20181222","28",127.083333333333
"PM10","20181222","28",126.95652173913
"PM2.5","20181222","28",86.75
"AQI","20181222","29",171.291666666667
"PM10","20181222","29",175.208333333333
"PM2.5","20181222","29",125.916666666667
"AQI","20181222","30",151.681818181818
"PM10","20181222","30",161.772727272727
"PM2.5","20181222","30",115.272727272727
"AQI","20181222","31",75.695652173913
"PM10","20181222","31",71.8095238095238
"PM2.5","20181222","31",47.0869565217391
"AQI","20181222","32",105.458333333333
"PM10","20181222","32",61.1428571428571
"PM2.5","20181222","32",76.695652173913
"AQI","20181222","33",68.3333333333333
"PM10","20181222","33",74.9565217391304
"PM2.5","20181222","33",37.7083333333333
"AQI","20181222","34",85.4545454545455
"PM10","20181222","34",112.954545454545
"PM2.5","20181222","34",41.4090909090909
"AQI","20181222","35",87.0833333333333
"PM10","20181222","35",103
"PM2.5","20181222","35",45.8333333333333
"AQI","20181221","1",103.416666666667
"PM10","20181221","1",120.291666666667
"PM2.5","20181221","1",71.3333333333333
"AQI","20181221","2",114.791666666667
"PM10","20181221","2",116.25
"PM2.5","20181221","2",82.4166666666667
"AQI","20181221","3",99.6666666666667
"PM10","20181221","3",116.958333333333
"PM2.5","20181221","3",69.3333333333333
"AQI","20181221","4",115.916666666667
"PM10","20181221","4",127.958333333333
"PM2.5","20181221","4",84.4166666666667
"AQI","20181221","5",104.375
"PM10","20181221","5",151.541666666667
"PM2.5","20181221","5",68.6666666666667
"AQI","20181221","6",108.375
"PM10","20181221","6",133.083333333333
"PM2.5","20181221","6",76.75
"AQI","20181221","7",99.5833333333333
"PM10","20181221","7",130
"PM2.5","20181221","7",69.7916666666667
"AQI","20181221","8",87.5454545454545
"PM10","20181221","8",123.045454545455
"PM2.5","20181221","8",50.6818181818182
"AQI","20181221","10",113.25
"PM10","20181221","10",131.375
"PM2.5","20181221","10",83.0833333333333
"AQI","20181221","11",109.583333333333
"PM10","20181221","11",112.083333333333
"PM2.5","20181221","11",82.5833333333333
"AQI","20181221","12",109
"PM10","20181221","12",102.458333333333
"PM2.5","20181221","12",80.1666666666667
"AQI","20181221","13",112.916666666667
"PM10","20181221","13",132.291666666667
"PM2.5","20181221","13",85.25
"AQI","20181221","14",118.958333333333
"PM10","20181221","14",154.833333333333
"PM2.5","20181221","14",87.5416666666667
"AQI","20181221","15",111
"PM10","20181221","15",133.791666666667
"PM2.5","20181221","15",80.7916666666667
"AQI","20181221","16",109.083333333333
"PM10","20181221","16",144.208333333333
"PM2.5","20181221","16",75.0416666666667
"AQI","20181221","17",95.9166666666667
"PM10","20181221","17",116.291666666667
"PM2.5","20181221","17",66.4583333333333
"AQI","20181221","18",79.7916666666667
"PM10","20181221","18",97.0416666666667
"PM2.5","20181221","18",51.8636363636364
"AQI","20181221","19",102.166666666667
"PM10","20181221","19",119.958333333333
"PM2.5","20181221","19",69.375
"AQI","20181221","20",72.6666666666667
"PM10","20181221","20",75.1304347826087
"PM2.5","20181221","20",51
"AQI","20181221","21",77.9583333333333
"PM10","20181221","21",84.2916666666667
"PM2.5","20181221","21",47.5833333333333
"AQI","20181221","22",80.4583333333333
"PM10","20181221","22",100.125
"PM2.5","20181221","22",52.9166666666667
"AQI","20181221","23",99.125
"PM10","20181221","23",124.541666666667
"PM2.5","20181221","23",62.5217391304348
"AQI","20181221","24",86
"PM10","20181221","24",112.130434782609
"PM2.5","20181221","24",59.7391304347826
"AQI","20181221","25",98.7083333333333
"PM10","20181221","25",140.333333333333
"PM2.5","20181221","25",52.0833333333333
"AQI","20181221","26",70.7083333333333
"PM10","20181221","26",71.0833333333333
"PM2.5","20181221","26",46.375
"AQI","20181221","27",71.4583333333333
"PM10","20181221","27",76.4347826086957
"PM2.5","20181221","27",49.2608695652174
"AQI","20181221","28",136.833333333333
"PM10","20181221","28",160.708333333333
"PM2.5","20181221","28",100.291666666667
"AQI","20181221","29",138.95652173913
"PM10","20181221","29",166.652173913043
"PM2.5","20181221","29",105.434782608696
"AQI","20181221","30",143.272727272727
"PM10","20181221","30",152.090909090909
"PM2.5","20181221","30",108.772727272727
"AQI","20181221","31",102.708333333333
"PM10","20181221","31",111.173913043478
"PM2.5","20181221","31",80.2272727272727
"AQI","20181221","32",142.25
"PM10","20181221","32",115.230769230769
"PM2.5","20181221","32",113.454545454545
"AQI","20181221","33",100.791666666667
"PM10","20181221","33",117.541666666667
"PM2.5","20181221","33",71.2083333333333
"AQI","20181221","34",121.136363636364
"PM10","20181221","34",157.409090909091
"PM2.5","20181221","34",84.3181818181818
"AQI","20181221","35",108.875
"PM10","20181221","35",141.666666666667
"PM2.5","20181221","35",74.25
"AQI","20181220","1",82.7083333333333
"PM10","20181220","1",93.7083333333333
"PM2.5","20181220","1",55.2916666666667
"AQI","20181220","2",91.0416666666667
"PM10","20181220","2",80.3333333333333
"PM2.5","20181220","2",65.5714285714286
"AQI","20181220","3",76.2173913043478
"PM10","20181220","3",90.8260869565217
"PM2.5","20181220","3",50.5652173913044
"AQI","20181220","4",75.2083333333333
"PM10","20181220","4",85.875
"PM2.5","20181220","4",53.2727272727273
"AQI","20181220","5",82.2083333333333
"PM10","20181220","5",110.208333333333
"PM2.5","20181220","5",52.9583333333333
"AQI","20181220","6",80.9166666666667
"PM10","20181220","6",100.913043478261
"PM2.5","20181220","6",54.1304347826087
"AQI","20181220","7",71.4166666666667
"PM10","20181220","7",90.5833333333333
"PM2.5","20181220","7",44.1304347826087
"AQI","20181220","8",86.4347826086957
"PM10","20181220","8",122.260869565217
"PM2.5","20181220","8",46.9130434782609
"AQI","20181220","10",92.2083333333333
"PM10","20181220","10",117.416666666667
"PM2.5","20181220","10",62.2916666666667
"AQI","20181220","11",80.1666666666667
"PM10","20181220","11",85.0833333333333
"PM2.5","20181220","11",54.625
"AQI","20181220","12",77.6666666666667
"PM10","20181220","12",79.4166666666667
"PM2.5","20181220","12",54.6666666666667
"AQI","20181220","13",88.75
"PM10","20181220","13",112.666666666667
"PM2.5","20181220","13",59.7916666666667
"AQI","20181220","14",111
"PM10","20181220","14",157.25
"PM2.5","20181220","14",75.0416666666667
"AQI","20181220","15",95.75
"PM10","20181220","15",111.086956521739
"PM2.5","20181220","15",68.25
"AQI","20181220","16",92.5416666666667
"PM10","20181220","16",116.458333333333
"PM2.5","20181220","16",61.4166666666667
"AQI","20181220","17",75.3333333333333
"PM10","20181220","17",87.7916666666667
"PM2.5","20181220","17",50
"AQI","20181220","18",71.2916666666667
"PM10","20181220","18",89.5416666666667
"PM2.5","20181220","18",43.3333333333333
"AQI","20181220","19",72
"PM10","20181220","19",84.8636363636364
"PM2.5","20181220","19",47.1818181818182
"AQI","20181220","20",54.4166666666667
"PM10","20181220","20",56.5416666666667
"PM2.5","20181220","20",36.3333333333333
"AQI","20181220","21",57.5416666666667
"PM10","20181220","21",59.2916666666667
"PM2.5","20181220","21",34.1428571428571
"AQI","20181220","22",62.4166666666667
"PM10","20181220","22",72.0833333333333
"PM2.5","20181220","22",34.8333333333333
"AQI","20181220","23",74.0416666666667
"PM10","20181220","23",81.3333333333333
"PM2.5","20181220","23",49.375
